selling_date,customer_id,sku_name,sku_quantity,total_revenue
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),1,63
16-08-2023,Customer 088,Pomegranate,0.5,81.5
16-08-2023,Customer 088,Potato,2,56
16-08-2023,Customer 017,"Potato - (Medium, 17-20 pcs/kg)",5,115
16-08-2023,Customer 017,Onion - Medium,5,105
16-08-2023,Customer 017,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,115
16-08-2023,Customer 017,Coriander Hybrid,0.5,16
16-08-2023,Customer 017,curry leaves,0.1,5.1
16-08-2023,Customer 017,Mint Leaves (Pudhina ),0.25,7.25
16-08-2023,Customer 017,Ginger,0.5,56.5
16-08-2023,Customer 017,Coconut,5,145
16-08-2023,Customer 017,Cabbage Local - Big,4,92
16-08-2023,Customer 017,Beetroot,1,32
16-08-2023,Customer 017,Ladies Finger - Okra/Bhindi,0.5,22
16-08-2023,Customer 017,Amaranth Red,1,53
16-08-2023,Customer 017,Cauliflower (600-900gm/pc),4,76
16-08-2023,Customer 017,Brinjal Small - Purple Stripes (Varikatri ),4,108
16-08-2023,Customer 017,Banana Raw,1,49
16-08-2023,Customer 017,Carrot Local - Medium,2,72
16-08-2023,Customer 017,Beans Haricot,2,72
16-08-2023,Customer 017,"Bottle Gourd (Lauki) - Big, patches",2,32
16-08-2023,Customer 107,Palak,1,33
16-08-2023,Customer 107,Spring Onion,1.1,55
16-08-2023,Customer 107,Onion,10,285
16-08-2023,Customer 107,Lettuce Green,0.5,37.5
16-08-2023,Customer 107,Cucumber English,5,195
16-08-2023,Customer 107,Cherry Tomato,1,82
16-08-2023,Customer 107,Capsicum Green - Big,2,102
16-08-2023,Customer 107,Cabbage Local - Big,6,132
16-08-2023,Customer 107,Radish White,3,96
16-08-2023,Customer 107,Sweet Potato,2,90
16-08-2023,Customer 177,Onion,20,460
16-08-2023,Customer 177,Coriander Hybrid,5.2,166.4
16-08-2023,Customer 177,Palak,5,155
16-08-2023,Customer 228,Beans Haricot,2,72
16-08-2023,Customer 228,Beetroot,2,64
16-08-2023,Customer 228,Banana Leaf,1,40
16-08-2023,Customer 228,Carrot Local - Medium,3,108
16-08-2023,Customer 228,Chilli Long Green,1,57
16-08-2023,Customer 228,"Capsicum Green (Medium, misshapes, irregular size)",1,25
16-08-2023,Customer 047,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",10,295
16-08-2023,Customer 047,Palak,2.4,79.2
16-08-2023,Customer 047,Onion - Medium,10,229
16-08-2023,Customer 047,"Cucumber Indian (Big, misshapes)",2,30
16-08-2023,Customer 047,"Potato - (Medium, 17-20 pcs/kg)",5,125
16-08-2023,Customer 047,Carrot Local - Medium,1,28
16-08-2023,Customer 047,"Lemon (medium, spots, 25-40 pcs/kg)",4,300
16-08-2023,Customer 047,"Ridge Gourd (Farm, Misshape)",1,25
16-08-2023,Customer 047,"Bottle Gourd (Lauki) - Big, patches",1.4,27.3
16-08-2023,Customer 047,Coriander Hybrid,1,39
16-08-2023,Customer 047,Broccoli,0.5,40
16-08-2023,Customer 047,Cauliflower (600-900gm/pc),2,42
16-08-2023,Customer 047,Ginger,0.5,57.5
16-08-2023,Customer 047,Beans Haricot,2,90
16-08-2023,Customer 071,Cucumber English,5,195
16-08-2023,Customer 071,Tomato Hybrid,15,600
16-08-2023,Customer 071,Carrot Local,2,98
16-08-2023,Customer 071,Capsicum Red - Big,2,344
16-08-2023,Customer 071,Capsicum Yellow - Big,2,344
16-08-2023,Customer 071,Capsicum Green - Big,2,102
16-08-2023,Customer 071,Mint Leaves (Pudhina ),2,74
16-08-2023,Customer 071,Coriander Hybrid,2,78
16-08-2023,Customer 071,"Lemon (medium, spots, 25-40 pcs/kg)",5,375
16-08-2023,Customer 071,Cherry Tomato,1,82
16-08-2023,Customer 071,Chilli Small Spicy (Akash Chilli ),1,68
16-08-2023,Customer 071,Lettuce Romaine,3,240
16-08-2023,Customer 071,Mushroom Button,12,468
16-08-2023,Customer 071,Cauliflower (600-900gm/pc),6,126
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Basil Leaves,0.25,25
16-08-2023,Customer 088,Beetroot,1,32
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Cabbage Local - Medium,1.3,22.1
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",5,125
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 088,Carrot Local - Medium,2,72
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),1,19
16-08-2023,Customer 088,Cherry Tomato,0.5,45
16-08-2023,Customer 088,Chilli Long Green,0.1,5.7
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Cucumber English,3,114
16-08-2023,Customer 088,Garlic Peeled,1,525
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
16-08-2023,Customer 088,Lettuce Iceberg,3.3,237.6
16-08-2023,Customer 088,Lettuce Red,0.5,41.5
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.25,7.25
16-08-2023,Customer 088,Mushroom Button,3,117
16-08-2023,Customer 088,Muskmelon,1.3,68.9
16-08-2023,Customer 088,Ladies Finger - Okra/Bhindi,1,44
16-08-2023,Customer 088,Onion,5,115
16-08-2023,Customer 064,Onion,5,115
16-08-2023,Customer 064,Spring Onion,2.3,112.7
16-08-2023,Customer 064,"Potato - (Medium, 17-20 pcs/kg)",5,115
16-08-2023,Customer 064,Cucumber English,1,38
16-08-2023,Customer 064,Garlic Peeled,0.5,262.5
16-08-2023,Customer 064,Mushroom Button,15,585
16-08-2023,Customer 064,Bok Choy (Pok Choy ),1.5,94.5
16-08-2023,Customer 064,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
16-08-2023,Customer 064,Lettuce Iceberg,0.5,36
16-08-2023,Customer 019,Garlic Whole,4,1380
16-08-2023,Customer 019,Coriander Hybrid,4.3,137.6
16-08-2023,Customer 019,Mint Leaves (Pudhina ),0.5,14.5
16-08-2023,Customer 019,Broccoli,3,234
16-08-2023,Customer 019,Chinese Cabbage,1.5,99
16-08-2023,Customer 019,Cabbage Red,1.2,81.6
16-08-2023,Customer 019,Cucumber English,1,38
16-08-2023,Customer 019,Lettuce Green,1,71
16-08-2023,Customer 019,Lettuce Red,1,83
16-08-2023,Customer 019,Lettuce Romaine,1,82
16-08-2023,Customer 019,Thyme,0.3,90
16-08-2023,Customer 105,"Capsicum Red (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 105,Palak,3,99
16-08-2023,Customer 105,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 105,Tomato Hybrid,3,120
16-08-2023,Customer 105,"Lemon (medium, spots, 25-40 pcs/kg)",2,150
16-08-2023,Customer 105,Onion,10,285
16-08-2023,Customer 105,Potato,10,305
16-08-2023,Customer 105,Zucchini Green - Medium,1,70
16-08-2023,Customer 105,Zucchini Yellow - Medium,1,78
16-08-2023,Customer 105,Cabbage Local - Medium,2.15,34.4
16-08-2023,Customer 105,Coriander Hybrid,0.65,25.35
16-08-2023,Customer 105,Broccoli,1.1,88
16-08-2023,Customer 105,Capsicum Green - Big,4,204
16-08-2023,Customer 105,Lettuce Green,0.5,37.5
16-08-2023,Customer 105,Cauliflower (600-900gm/pc),1,21
16-08-2023,Customer 105,Mushroom Button,15,585
16-08-2023,Customer 105,Carrot Local,1,49
16-08-2023,Customer 105,Spring Onion,1,50
16-08-2023,Customer 105,Lettuce Iceberg,2.9,179.8
16-08-2023,Customer 105,Cucumber English,5,195
16-08-2023,Customer 105,Ginger,0.5,57.5
16-08-2023,Customer 105,Cabbage Red,1,70
16-08-2023,Customer 105,Beans Haricot,1,45
16-08-2023,Customer 105,Parsley,0.25,20.25
16-08-2023,Customer 105,Basil Leaves,0.5,39.5
16-08-2023,Customer 105,Ridge Gourd,2.2,88
16-08-2023,Customer 105,Bottle Gourd (Lauki ) - Medium,1.2,35.4
16-08-2023,Customer 020,Beans Haricot,2,90
16-08-2023,Customer 020,Broccoli,2,160
16-08-2023,Customer 020,Basil Leaves,0.25,19.75
16-08-2023,Customer 020,Bok Choy (Pok Choy ),4,276
16-08-2023,Customer 020,Carrot Local,10,490
16-08-2023,Customer 020,Cabbage Local - Big,25,550
16-08-2023,Customer 020,Coriander Hybrid,1,39
16-08-2023,Customer 020,Celery,1,69
16-08-2023,Customer 020,Cucumber Indian - Medium,1,25
16-08-2023,Customer 088,Basil Leaves,0.25,25
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Broccoli,0.5,39
16-08-2023,Customer 088,Cabbage Local - Medium,3,51
16-08-2023,Customer 088,Chinese Cabbage,1,66
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",3,75
16-08-2023,Customer 088,Carrot Local - Medium,1,36
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),1,19
16-08-2023,Customer 088,Chilli Long Green,0.1,5.7
16-08-2023,Customer 088,Cucumber English,1.5,57
16-08-2023,Customer 088,Garlic Peeled,0.5,262.5
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.5,45
16-08-2023,Customer 088,Lettuce Iceberg,1,72
16-08-2023,Customer 088,Lettuce Red,1,83
16-08-2023,Customer 088,Mushroom Button,1,39
16-08-2023,Customer 088,Muskmelon,1,53
16-08-2023,Customer 088,Onion,5,115
16-08-2023,Customer 088,Palak,0.5,15.5
16-08-2023,Customer 088,Parsley,0.5,42.5
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",4,92
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Brinjal Long Green,0.5,22.5
16-08-2023,Customer 088,Red Chilli,0.2,24
16-08-2023,Customer 020,Chilli Long Green,2,112
16-08-2023,Customer 020,Chilli Small Spicy (Akash Chilli ),2,136
16-08-2023,Customer 020,"Capsicum Green (Medium, misshapes, irregular size)",5,150
16-08-2023,Customer 020,Lettuce Green,0.25,18.75
16-08-2023,Customer 020,Lemon Yellow,5,510
16-08-2023,Customer 020,Lemongrass,0.25,20
16-08-2023,Customer 020,Mint Leaves (Pudhina ),0.25,9.25
16-08-2023,Customer 020,Onion,10,285
16-08-2023,Customer 020,Spring Onion,7,350
16-08-2023,Customer 020,Potato,5,152.5
16-08-2023,Customer 020,"Capsicum Red (Medium, misshapes, irregular size)",1,112
16-08-2023,Customer 020,Palak,1,33
16-08-2023,Customer 020,Tomato Hybrid,2,80
16-08-2023,Customer 020,Zucchini Green - Medium,2,140
16-08-2023,Customer 020,Ridge Gourd,2,80
16-08-2023,Customer 020,Pumpkin Red (Kadoo) (Pc),1,85
16-08-2023,Customer 020,Amaranth Red,2,120
16-08-2023,Customer 191,Chilli Long Green,10,570
16-08-2023,Customer 191,"Capsicum Green (Medium, misshapes, irregular size)",10,250
16-08-2023,Customer 191,Carrot Local - Medium,10,360
16-08-2023,Customer 191,Cauliflower (600-900gm/pc),20,380
16-08-2023,Customer 191,Cabbage Local - Medium,10,170
16-08-2023,Customer 191,Ginger,5,565
16-08-2023,Customer 191,Garlic Peeled,2,1050
16-08-2023,Customer 191,Coriander Hybrid,10,320
16-08-2023,Customer 191,"Cucumber Indian (Big, misshapes)",10,140
16-08-2023,Customer 191,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",25,575
16-08-2023,Customer 191,Bitter Gourd (Karela ),10,410
16-08-2023,Customer 154,"Capsicum Green (Medium, misshapes, irregular size)",3,90
16-08-2023,Customer 154,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",10,295
16-08-2023,Customer 154,Coriander Hybrid,2,78
16-08-2023,Customer 154,Broccoli,0.5,40
16-08-2023,Customer 154,Cucumber Indian - Medium,4,100
16-08-2023,Customer 154,Carrot Local,3,147
16-08-2023,Customer 154,Spring Onion,1,50
16-08-2023,Customer 154,Lemon Yellow,3,306
16-08-2023,Customer 154,Cabbage Local - Big,6,132
16-08-2023,Customer 154,Ginger,1,115
16-08-2023,Customer 154,Celery,0.5,34.5
16-08-2023,Customer 154,Beans Haricot,1,45
16-08-2023,Customer 154,Parsley,0.5,40.5
16-08-2023,Customer 154,Garlic Whole,1,370
16-08-2023,Customer 154,Radish White,2,64
16-08-2023,Customer 154,curry leaves,0.5,27.5
16-08-2023,Customer 154,Chilli Small Spicy (Akash Chilli ),2,136
16-08-2023,Customer 154,Mint Leaves (Pudhina ),1,37
16-08-2023,Customer 163,Garlic Peeled,0.5,272.5
16-08-2023,Customer 163,Ginger,0.5,57.5
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Beetroot,1,32
16-08-2023,Customer 088,Broccoli,1.5,117
16-08-2023,Customer 088,Cabbage Local - Medium,5.2,88.4
16-08-2023,Customer 088,Chinese Cabbage,1.2,79.2
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,Carrot Local - Medium,3,108
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Cabbage Local - Medium,4.4,74.8
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",4,100
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 088,Carrot Local - Medium,2,72
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Celery,0.3,21
16-08-2023,Customer 088,Cherry Tomato,0.25,22.5
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Garlic Peeled,0.5,262.5
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,Leeks,0.3,24
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.5,45
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.3,8.7
16-08-2023,Customer 088,Mushroom Button,2,78
16-08-2023,Customer 088,Onion,5,115
16-08-2023,Customer 088,Parsley,0.25,21.25
16-08-2023,Customer 088,Bok Choy (Pok Choy ),0.5,31.5
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 163,Thyme,0.1,31
16-08-2023,Customer 163,Carrot Local,1,49
16-08-2023,Customer 163,Lemon Green ( Lime ),1,102
16-08-2023,Customer 163,Watermelon Kiran,1,97
16-08-2023,Customer 163,Cauliflower (600-900gm/pc),1,21
16-08-2023,Customer 163,Mushroom Button,2,78
16-08-2023,Customer 163,Onion,5,142.5
16-08-2023,Customer 163,Banana Raw,1,54
16-08-2023,Customer 163,Ladies Finger - Okra/Bhindi,0.5,24.5
16-08-2023,Customer 163,Broccoli,0.5,40
16-08-2023,Customer 163,Coriander Hybrid,0.5,19.5
16-08-2023,Customer 163,curry leaves,0.1,5.5
16-08-2023,Customer 163,Tomato Hybrid,2,80
16-08-2023,Customer 163,Cabbage Local - Big,1,22
16-08-2023,Customer 163,Cucumber Indian - Medium,1,25
16-08-2023,Customer 163,Cucumber Sambar/Mangalore,1,42
16-08-2023,Customer 163,Cherry Tomato,0.25,20.5
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Bitter Gourd (Karela ),1,41
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Cabbage Local - Medium,1.4,23.8
16-08-2023,Customer 088,Chinese Cabbage,1.2,79.2
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",4,100
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,Celery,0.3,21
16-08-2023,Customer 088,Cherry Tomato,0.25,22.5
16-08-2023,Customer 088,Chilli Long Green,0.3,17.1
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Drumstick,1,145
16-08-2023,Customer 088,Garlic Peeled,1,525
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,Leeks,0.3,24
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.4,11.6
16-08-2023,Customer 088,Onion,5,115
16-08-2023,Customer 088,Parsley,0.25,21.25
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),0.5,31.5
16-08-2023,Customer 088,Pomegranate,0.5,81.5
16-08-2023,Customer 088,Potato,2,56
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,115
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Zucchini Green - Medium,0.5,36.5
16-08-2023,Customer 256,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",6,138
16-08-2023,Customer 256,Onion - Medium,15,315
16-08-2023,Customer 256,Cauliflower (600-900gm/pc),6,114
16-08-2023,Customer 256,"Potato - (Medium, 17-20 pcs/kg)",10,230
16-08-2023,Customer 256,Carrot Local - Medium,1,36
16-08-2023,Customer 256,Coriander Hybrid,0.5,16
16-08-2023,Customer 256,Cabbage Local - Medium,3,51
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Cabbage Local - Medium,3.5,59.5
16-08-2023,Customer 088,Chinese Cabbage,1.2,79.2
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",4,100
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 088,Carrot Local - Medium,2,72
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),3,57
16-08-2023,Customer 088,Cherry Tomato,0.5,45
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Cucumber English,3,114
16-08-2023,Customer 088,Garlic Peeled,1,525
16-08-2023,Customer 088,Beans Haricot,2,72
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.5,45
16-08-2023,Customer 088,Lettuce Iceberg,3.2,230.4
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.5,14.5
16-08-2023,Customer 088,Mushroom Button,3,117
16-08-2023,Customer 088,Basil Leaves,0.25,25
16-08-2023,Customer 088,Cabbage Local - Medium,3.3,56.1
16-08-2023,Customer 088,Chinese Cabbage,1,66
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",5,125
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 088,Carrot Local - Medium,4,144
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Celery,0.2,14
16-08-2023,Customer 088,Cherry Tomato,0.25,22.5
16-08-2023,Customer 088,Coriander Hybrid,1,32
16-08-2023,Customer 088,Cucumber English,3.5,133
16-08-2023,Customer 088,Garlic Peeled,1,525
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,Leeks,0.5,40
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
16-08-2023,Customer 088,Lettuce Iceberg,3.3,237.6
16-08-2023,Customer 088,Lettuce Red,0.25,20.75
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.4,11.6
16-08-2023,Customer 088,Mushroom Button,3,117
16-08-2023,Customer 088,Onion,5,115
16-08-2023,Customer 088,Palak,0.5,15.5
16-08-2023,Customer 088,Parsley,0.25,21.25
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),0.5,31.5
16-08-2023,Customer 088,Pomegranate,0.6,97.8
16-08-2023,Customer 088,Potato,3,84
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",4,92
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Cabbage Local - Medium,3.3,56.1
16-08-2023,Customer 088,Carrot Local - Medium,2,72
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Cucumber English,4,152
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,Beans Haricot,2,72
16-08-2023,Customer 088,Leeks,0.5,40
16-08-2023,Customer 088,Lettuce Iceberg,3,216
16-08-2023,Customer 088,Mushroom Button,2,78
16-08-2023,Customer 088,Onion,6,138
16-08-2023,Customer 088,Parsley,0.5,42.5
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),1,63
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",6,138
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Beetroot,1,32
16-08-2023,Customer 088,Bitter Gourd (Karela ),1,41
16-08-2023,Customer 088,Broccoli,2.2,171.6
16-08-2023,Customer 088,Cabbage Local - Medium,5,85
16-08-2023,Customer 088,Chinese Cabbage,1.5,99
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",6,150
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1.5,150
16-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,Carrot Local - Medium,4,144
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Cherry Tomato,0.5,45
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Cucumber English,4,152
16-08-2023,Customer 088,Beans Haricot,1,36
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
16-08-2023,Customer 088,Lettuce Iceberg,2.5,180
16-08-2023,Customer 088,Lettuce Red,0.5,41.5
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.4,11.6
16-08-2023,Customer 088,Mushroom Button,2,78
16-08-2023,Customer 088,Onion,8,184
16-08-2023,Customer 088,Palak,0.5,15.5
16-08-2023,Customer 088,Parsley,0.25,21.25
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),0.7,44.1
16-08-2023,Customer 088,Pomegranate,0.5,81.5
16-08-2023,Customer 088,Muskmelon,1,53
16-08-2023,Customer 088,Onion,5,115
16-08-2023,Customer 088,Palak,0.5,15.5
16-08-2023,Customer 088,Parsley,0.5,42.5
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Potato,1,28
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,115
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Cabbage Local - Medium,2.3,39.1
16-08-2023,Customer 088,Chinese Cabbage,1.4,92.4
16-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",3,75
